[17,54), State-gov, 77516, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Not-in-family, *, Male, 2174, 0, 40, United-States
[17,54), Private, 193042, [HS-Grad,Doctorate], 15, Married, Sales, Husband, *, Male, 15024, 0, 60, United-States
[17,54), Private, 67006, [Preschool,12th], 6, Not Married, Machine-op-inspct, Not-in-family, *, Female, 0, 0, 45, United-States
[17,54), Private, 240398, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Male, 0, 0, 15, United-States
[17,54), Federal-gov, 182714, [HS-Grad,Doctorate], 15, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 65, United-States
[17,54), Federal-gov, 172046, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 185177, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 43, United-States
[17,54), Private, 102858, [HS-Grad,Doctorate], 12, Married, Prof-specialty, Husband, *, Male, 0, 2002, 42, United-States
[17,54), Private, 84954, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 2829, 0, 65, United-States
[17,54), Private, 115895, [HS-Grad,Doctorate], 10, Not Married, Sales, Own-child, *, Female, 0, 0, 20, United-States
[17,54), Private, 184589, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Own-child, *, Female, 0, 0, 21, United-States
[17,54), Private, 282611, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[54,90], Private, 218649, [HS-Grad,Doctorate], 9, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 157541, [HS-Grad,Doctorate], 10, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 10, United-States
[54,90], Private, 145419, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 5, United-States
[17,54), Private, 122616, [HS-Grad,Doctorate], 10, Married, Tech-support, Husband, *, Male, 0, 0, 84, United-States
[17,54), Private, 204584, [HS-Grad,Doctorate], 14, Not Married, Sales, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 117210, [HS-Grad,Doctorate], 10, Not Married, Sales, Own-child, *, Male, 0, 0, 45, United-States
[17,54), Private, 69481, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Not-in-family, *, Male, 0, 0, 40, United-States
[54,90], Self-emp-not-inc, 148492, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 1485, 50, United-States
[17,54), Private, 106957, [Preschool,12th], 7, Not Married, Craft-repair, Own-child, *, Male, 14344, 0, 40, Vietnam
[17,54), Private, 29312, [Preschool,12th], 6, Married, Transport-moving, Husband, *, Male, 0, 0, 80, United-States
[54,90], Private, 120302, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[54,90], ?, 111916, [HS-Grad,Doctorate], 9, Married, ?, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 182227, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Not-in-family, *, Male, 0, 0, 30, United-States
[17,54), Private, 219110, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 46, United-States
[17,54), Private, 200192, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, Germany
[17,54), Private, 427862, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Male, 0, 0, 35, United-States
[17,54), State-gov, 33551, [HS-Grad,Doctorate], 13, Married, Tech-support, Husband, *, Male, 0, 0, 38, United-States
[17,54), Private, 164043, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 40, United-States
[17,54), ?, 116632, [HS-Grad,Doctorate], 10, Married, ?, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 175133, [HS-Grad,Doctorate], 10, Not Married, Machine-op-inspct, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 289731, [Preschool,12th], 7, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 256362, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 282612, [HS-Grad,Doctorate], 11, Not Married, Tech-support, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 73679, [HS-Grad,Doctorate], 10, Not Married, Exec-managerial, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 237824, [HS-Grad,Doctorate], 9, Married, Priv-house-serv, Other-relative, *, Female, 0, 0, 60, Jamaica
[17,54), Local-gov, 357720, [HS-Grad,Doctorate], 11, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 155489, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 65, Poland
[17,54), Private, 138077, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 32, United-States
[17,54), Private, 183479, [HS-Grad,Doctorate], 11, Married, Sales, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 103596, [HS-Grad,Doctorate], 9, Not Married, Protective-serv, Not-in-family, *, Male, 0, 0, 99, United-States
[17,54), Private, 172304, [Preschool,12th], 6, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 313853, [HS-Grad,Doctorate], 13, Not Married, Other-service, Unmarried, *, Male, 0, 0, 45, United-States
[17,54), Private, 294485, [Preschool,12th], 6, Not Married, Other-service, Own-child, *, Male, 0, 0, 30, United-States
[17,54), Private, 637080, [HS-Grad,Doctorate], 10, Not Married, Sales, Not-in-family, *, Male, 0, 0, 25, United-States
[17,54), Private, 385959, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Own-child, *, Male, 0, 0, 50, United-States
[17,54), Self-emp-not-inc, 116539, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 129263, [HS-Grad,Doctorate], 10, Not Married, Exec-managerial, Unmarried, *, Female, 0, 0, 60, United-States
[54,90], Private, 141253, [Preschool,12th], 6, Not Married, Farming-fishing, Not-in-family, *, Male, 0, 0, 48, United-States
[17,54), State-gov, 35626, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 15, United-States
[17,54), Federal-gov, 94937, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 220269, [HS-Grad,Doctorate], 10, Married, Tech-support, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 169544, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 5178, 0, 40, United-States
[17,54), Private, 214604, [HS-Grad,Doctorate], 13, Married, Sales, Husband, *, Male, 0, 0, 42, United-States
[17,54), Private, 81540, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 24013, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 0, 84, United-States
[17,54), Private, 124940, [HS-Grad,Doctorate], 10, Married, Adm-clerical, Wife, *, Female, 0, 0, 44, United-States
[17,54), State-gov, 313729, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 60, United-States
[54,90], Private, 192237, [Preschool,12th], 6, Not Married, Sales, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), ?, 168524, [HS-Grad,Doctorate], 11, Married, ?, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 113324, [HS-Grad,Doctorate], 11, Married, Farming-fishing, Husband, *, Male, 0, 0, 70, United-States
[17,54), Private, 215477, [HS-Grad,Doctorate], 10, Not Married, Transport-moving, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 199903, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 431861, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 105938, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Own-child, *, Female, 0, 1602, 20, United-States
[17,54), Private, 274679, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 50, United-States
[17,54), Private, 177499, [HS-Grad,Doctorate], 13, Not Married, Craft-repair, Own-child, *, Male, 0, 1590, 35, United-States
[17,54), Private, 206125, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 221740, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Wife, *, Female, 0, 0, 30, United-States
[54,90], Private, 202652, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 37, United-States
[17,54), Private, 348960, [HS-Grad,Doctorate], 9, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 171876, [HS-Grad,Doctorate], 10, Not Married, Other-service, Unmarried, *, Female, 0, 0, 40, United-States
[54,90], Private, 157932, [Preschool,12th], 6, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 201344, [HS-Grad,Doctorate], 13, Not Married, Craft-repair, Own-child, *, Female, 0, 0, 20, United-States
[17,54), Private, 354739, [HS-Grad,Doctorate], 11, Married, Prof-specialty, Husband, *, Male, 0, 0, 36, Philippines
[17,54), Private, 40067, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 326862, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 189762, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[54,90], ?, 149049, [HS-Grad,Doctorate], 9, Married, ?, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 226246, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Not-in-family, *, Male, 0, 0, 50, United-States
[54,90], ?, 29020, [HS-Grad,Doctorate], 15, Married, ?, Husband, *, Male, 10605, 0, 10, United-States
[17,54), Private, 38251, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 196385, [HS-Grad,Doctorate], 14, Married, Prof-specialty, Husband, *, Male, 0, 0, 37, United-States
[17,54), Self-emp-not-inc, 217054, [HS-Grad,Doctorate], 10, Not Married, Farming-fishing, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 104973, [HS-Grad,Doctorate], 14, Married, Farming-fishing, Husband, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 238959, [HS-Grad,Doctorate], 14, Not Married, Exec-managerial, Unmarried, *, Female, 9562, 0, 40, United-States
[17,54), State-gov, 34218, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 292962, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Other-relative, *, Female, 0, 0, 40, United-States
[17,54), Private, 235924, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 98656, [HS-Grad,Doctorate], 10, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[54,90], Private, 102610, [HS-Grad,Doctorate], 10, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 80, United-States
[17,54), Local-gov, 296466, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 60, United-States
[17,54), Private, 323069, [HS-Grad,Doctorate], 11, Not Married, Other-service, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 184756, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Local-gov, 233993, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Own-child, *, Female, 0, 0, 15, United-States
[17,54), Private, 130724, [HS-Grad,Doctorate], 10, Not Married, Sales, Own-child, *, Male, 0, 0, 25, United-States
[17,54), Self-emp-inc, 181855, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 99999, 0, 65, United-States
[54,90], Self-emp-not-inc, 127543, [Preschool,12th], 6, Married, Farming-fishing, Husband, *, Male, 2414, 0, 80, United-States
[17,54), Private, 187164, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 1672, 45, United-States
[54,90], Private, 113912, [HS-Grad,Doctorate], 11, Married, Prof-specialty, Wife, *, Female, 0, 0, 20, United-States
[17,54), Private, 216479, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[54,90], Private, 135480, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 16, United-States
[17,54), Private, 204160, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Own-child, *, Female, 0, 0, 40, United-States
[54,90], State-gov, 114650, [Preschool,12th], 5, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 240172, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Other-relative, *, Male, 0, 0, 50, United-States
[17,54), Private, 184831, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 124590, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Other-relative, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 120429, [HS-Grad,Doctorate], 16, Married, Prof-specialty, Husband, *, Male, 15024, 0, 50, United-States
[17,54), Private, 202033, [HS-Grad,Doctorate], 13, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 156874, [Preschool,12th], 8, Not Married, Other-service, Own-child, *, Male, 0, 0, 27, United-States
[17,54), Self-emp-inc, 177727, [Preschool,12th], 6, Married, Sales, Husband, *, Male, 4064, 0, 45, United-States
[17,54), Local-gov, 334409, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Wife, *, Female, 0, 0, 50, United-States
[17,54), Private, 311255, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, Haiti
[17,54), Private, 214227, [HS-Grad,Doctorate], 11, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 30, United-States
[17,54), Private, 115849, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[54,90], State-gov, 671292, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 38, United-States
[17,54), Private, 31460, [HS-Grad,Doctorate], 9, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 141824, [HS-Grad,Doctorate], 10, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 310152, [HS-Grad,Doctorate], 10, Not Married, Other-service, Not-in-family, *, Male, 3325, 0, 40, United-States
[17,54), Private, 179953, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Own-child, *, Female, 2597, 0, 31, United-States
[17,54), Private, 137952, [HS-Grad,Doctorate], 10, Married, Other-service, Husband, *, Male, 0, 0, 40, Puerto-Rico
[17,54), Private, 103323, [HS-Grad,Doctorate], 12, Married, Machine-op-inspct, Husband, *, Male, 2829, 0, 40, United-States
[17,54), Private, 174426, [HS-Grad,Doctorate], 10, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 192779, [HS-Grad,Doctorate], 12, Not Married, Adm-clerical, Unmarried, *, Male, 0, 2258, 38, United-States
[17,54), Private, 169955, [HS-Grad,Doctorate], 10, Married, Other-service, Wife, *, Female, 0, 0, 36, Puerto-Rico
[17,54), Self-emp-not-inc, 48087, [HS-Grad,Doctorate], 9, Not Married, Farming-fishing, Not-in-family, *, Male, 0, 0, 60, United-States
[17,54), Private, 132601, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 99999, 0, 50, United-States
[17,54), Self-emp-inc, 253060, [HS-Grad,Doctorate], 13, Married, Sales, Husband, *, Male, 7688, 0, 45, United-States
[17,54), Private, 108435, [HS-Grad,Doctorate], 14, Married, Exec-managerial, Husband, *, Male, 99999, 0, 60, United-States
[17,54), State-gov, 210452, [HS-Grad,Doctorate], 14, Married, Exec-managerial, Husband, *, Male, 0, 0, 38, United-States
[17,54), Local-gov, 134181, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Other-relative, *, Male, 0, 0, 50, United-States
[17,54), Federal-gov, 45487, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 80, United-States
[17,54), Private, 183522, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Wife, *, Female, 0, 0, 40, United-States
[17,54), Private, 199303, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 83064, [HS-Grad,Doctorate], 10, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[17,54), ?, 134997, [HS-Grad,Doctorate], 10, Not Married, ?, Unmarried, *, Female, 0, 0, 20, United-States
[17,54), Private, 44419, [HS-Grad,Doctorate], 10, Not Married, Tech-support, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 442612, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 65, United-States
[17,54), Local-gov, 158092, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 35, United-States
[17,54), Private, 374833, [Preschool,12th], 2, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, Mexico
[17,54), Private, 112650, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 183390, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 207418, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 50, United-States
[17,54), ?, 335453, [HS-Grad,Doctorate], 10, Not Married, ?, Own-child, *, Female, 0, 0, 16, United-States
[17,54), Private, 243660, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 54243, [HS-Grad,Doctorate], 9, Not Married, Transport-moving, Not-in-family, *, Male, 0, 0, 60, United-States
[54,90], Private, 50385, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 45, United-States
[17,54), State-gov, 187581, [HS-Grad,Doctorate], 11, Married, Tech-support, Husband, *, Male, 0, 0, 48, United-States
[17,54), Private, 37380, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 247025, [HS-Grad,Doctorate], 10, Not Married, Handlers-cleaners, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), ?, 29231, [Preschool,12th], 4, Married, ?, Husband, *, Male, 0, 0, 35, United-States
[17,54), State-gov, 101094, [HS-Grad,Doctorate], 10, Not Married, Protective-serv, Own-child, *, Male, 0, 0, 60, United-States
[17,54), Local-gov, 176716, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 118429, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 0, 50, United-States
[17,54), Federal-gov, 221532, [HS-Grad,Doctorate], 13, Married, Protective-serv, Husband, *, Male, 0, 0, 45, United-States
